super_opeid,name,par_income_bin,par_income_lab,attend,stderr_attend,attend_level,attend_sat,stderr_attend_sat,attend_level_sat,rel_apply,stderr_rel_apply,rel_attend,stderr_rel_attend,rel_att_cond_app,rel_apply_sat,stderr_rel_apply_sat,rel_attend_sat,stderr_rel_attend_sat,rel_att_cond_app_sat,attend_unwgt,stderr_attend_unwgt,attend_unwgt_level,rel_attend_unwgt,rel_apply_unwgt,stderr_rel_attend_unwgt,stderr_rel_apply_unwgt,rel_att_cond_app_unwgt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573,Dartmouth College,97.5,97-98,0.0077013238,0.00068524666,0.0073138908,0.011731779,0.0016055678,0.0077172639,1.1488311,0.027611917,1.0529722,0.093691126,0.91655958,1.2936265,0.054535534,1.5201993,0.20804884,1.1751454,0.0016627671,0.00011759483,0.00043652771,3.8090758,3.3809431,0.26938686,0.063140467,1.1266311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573,Dartmouth College,98.5,98-99,0.0097047361,0.0007317416,0.0073138908,0.011947716,0.0015043068,0.0077172639,1.3268117,0.027626811,1.3268911,0.1000482,1.0000598,1.3859125,0.05227495,1.5481802,0.19492748,1.1170837,0.0023465774,0.00013925089,0.00043652771,5.3755517,4.3230953,0.31899667,0.07099241,1.2434497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573,Dartmouth College,99.400002,99-99.9,0.016949276,0.000965051,0.0073138908,,,0.0077172639,1.5757586,0.028950393,2.3174088,0.1319477,1.4706624,,,,,,0.0045474605,0.0002035568,0.00043652771,10.417347,5.8561773,0.46630901,0.086826555,1.7788646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573,Dartmouth College,99.5,Top 1,0.018967163,0.00093612541,0.0073138908,0.023098718,0.0018399815,0.0077172639,1.6197147,0.027212054,2.5933068,0.12799281,1.6010886,1.7242031,0.051044308,2.9931228,0.23842408,1.7359456,0.0054111397,0.00021124202,0.00043652771,12.395867,6.1739984,0.48391435,0.084679194,2.0077536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573,Dartmouth College,100,Top 0.1,0.032102767,0.003056807,0.0073138908,,,0.0077172639,1.9232275,0.080191687,4.389287,0.41794538,2.2822504,,,,,,0.013445635,0.0010603579,0.00043652771,30.801332,9.0807438,2.4290736,0.32694551,3.3919394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,Duke University,10,0-20,0.0053249141,0.0010534567,0.0086089736,0.0059708715,0.0019914925,0.011665631,0.82890105,0.034462735,0.61853063,0.12236728,0.74620563,0.75391698,0.057658114,0.51183444,0.17071451,0.6789003,0.00012293246,0.000013673602,0.00060271379,0.2039649,0.4460929,0.022686724,0.0069974363,0.45722517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,Duke University,30,20-40,0.0054505342,0.00083099981,0.0086089736,0.010787663,0.0020813143,0.011665631,0.84192729,0.027317327,0.63312244,0.096527167,0.75199181,0.83710915,0.048748355,0.92473894,0.17841421,1.1046815,0.0001442003,0.000012591735,0.00060271379,0.2392517,0.51507211,0.020891732,0.0063833105,0.46450138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,Duke University,50,40-60,0.0057071969,0.00058538065,0.0086089736,0.008896254,0.0012914744,0.011665631,0.81922781,0.018830022,0.66293579,0.067996569,0.80922031,0.79443359,0.03225046,0.76260376,0.11070763,0.95993394,0.00020392325,0.000013150703,0.00060271379,0.33834177,0.58282322,0.021819152,0.0059537101,0.58052212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,Duke University,65,60-70,0.0052622282,0.0006133159,0.0086089736,0.0059926193,0.0011183748,0.011665631,0.78660566,0.01955167,0.61124921,0.071241468,0.77707195,0.71423846,0.031792179,0.5136987,0.095869206,0.71922576,0.00024324599,0.000018192386,0.00060271379,0.40358457,0.64283556,0.030184122,0.0079312352,0.6278193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,Duke University,75,70-80,0.0060833613,0.00050898461,0.0086089736,0.006738028,0.00091008615,0.011665631,0.83668494,0.015420376,0.70663029,0.059122566,0.84455961,0.76292127,0.025723163,0.57759655,0.078014307,0.75708538,0.00034063344,0.000019964926,0.00060271379,0.56516618,0.77697903,0.033125054,0.0081375465,0.72738922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,Duke University,85,80-90,0.006552733,0.00037720636,0.0086089736,0.0085008703,0.00077778473,0.011665631,0.8766728,0.011350341,0.76115149,0.043815486,0.86822754,0.8813538,0.020660561,0.72871071,0.066673182,0.82680839,0.00051615667,0.000022710929,0.00060271379,0.85638767,1.0640093,0.037681118,0.0089270463,0.80486858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,Duke University,92.5,90-95,0.0074809268,0.00040483821,0.0086089736,0.0090621086,0.0008479688,0.011665631,0.96533465,0.012077937,0.86896849,0.047025144,0.90017331,0.96484059,0.023148093,0.77682114,0.072689489,0.80512899,0.00094073801,0.000040977899,0.00060271379,1.560837,1.6453159,0.067988984,0.01503374,0.94865495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,Duke University,95.5,95-96,0.007224821,0.00071781961,0.0086089736,0.0093281064,0.0016085133,0.011665631,1.0882595,0.023699425,0.83921981,0.083380394,0.77115786,1.1205335,0.046994034,0.79962295,0.13788481,0.71360916,0.001368563,0.00010805114,0.00060271379,2.2706683,2.2674077,0.17927437,0.038729776,1.001438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,Duke University,96.5,96-97,0.0084556574,0.00071406155,0.0086089736,0.012346277,0.0017490073,0.011665631,1.1455402,0.022494217,0.98219115,0.082943864,0.85740429,1.1832832,0.044855893,1.0583463,0.14992821,0.89441502,0.0016689019,0.00011903865,0.00060271379,2.7689791,2.5386875,0.19750443,0.040721793,1.0907129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,Duke University,97.5,97-98,0.011622772,0.00076633028,0.0086089736,0.015599515,0.0018375462,0.011665631,1.2395068,0.021350306,1.3500763,0.08901529,1.0892044,1.2467953,0.043395869,1.33722,0.15751794,1.0725256,0.002764045,0.00015134945,0.00060271379,4.5859995,3.123328,0.2511133,0.044890601,1.4683055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,Duke University,98.5,98-99,0.012496449,0.00074070127,0.0086089736,0.017141188,0.0017933004,0.011665631,1.2619566,0.020189527,1.4515609,0.086038277,1.1502463,1.2622021,0.040538587,1.4693751,0.1537251,1.1641362,0.0032950237,0.00016435565,0.00060271379,5.466979,3.488472,0.27269268,0.047237132,1.5671557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,Duke University,99.400002,99-99.9,0.019589972,0.00088895072,0.0086089736,,,0.011665631,1.430859,0.020778984,2.2755294,0.10325862,1.590324,,,,,,0.0063729468,0.00024104663,0.00060271379,10.573753,4.4128785,0.39993548,0.055793207,2.3961124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,Duke University,99.5,Top 1,0.020571183,0.00084045867,0.0086089736,0.03063521,0.0021129022,0.011665631,1.4403,0.019345704,2.3895047,0.097625889,1.6590326,1.5272751,0.039038148,2.6261082,0.18112199,1.7194729,0.0071118395,0.0002415662,0.00060271379,11.799696,4.5797868,0.40079755,0.053922426,2.5764728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,Duke University,100,Top 0.1,0.02822981,0.0026097605,0.0086089736,,,0.011665631,1.526432,0.054072689,3.2791145,0.30314422,2.1482217,,,,,,0.013801567,0.0010700545,0.00060271379,22.89904,6.1161065,1.7753941,0.19683941,3.7440553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Harvard University,10,0-20,0.035773583,0.0048990641,0.020122115,0.020756634,0.0035374898,0.010602609,0.9998154,0.038731441,1.7778243,0.24346666,1.7781525,1.0915587,0.056290008,1.9576911,0.33364332,1.7934822,0.00021618807,0.000018201745,0.00056382903,0.38342842,0.55032027,0.032282382,0.0073103583,0.69673687,,,,,,,,,,,,,,,,,,,,,,,,,0.00020539286,0.000017873826,0.00085129851,,,,,,,0.24127008,0.44880641,0.020995956,0.0071361563,0.53758162,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
129,Harvard University,30,20-40,0.033579871,0.0037901569,0.020122115,0.019439446,0.0028150175,0.010602609,1.0103835,0.031364843,1.6688043,0.18835779,1.6516544,1.0391865,0.044133615,1.8334587,0.26550233,1.7643211,0.0002894965,0.000017840322,0.00056382903,0.51344728,0.58499199,0.031641368,0.006381819,0.87769967,,,,,,,,,,,,,,,,,,,,,,,,,0.00017206867,0.000013793356,0.00085129851,,,,,,,0.20212495,0.50710577,0.016202725,0.0064296126,0.39858541,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
129,Harvard University,50,40-60,0.02226796,0.0021420666,0.020122115,0.012934566,0.001572473,0.010602609,0.95912033,0.02111594,1.1066412,0.10645335,1.1538085,0.97560179,0.029304471,1.2199419,0.14831001,1.2504506,0.0003007263,0.000015925534,0.00056382903,0.53336436,0.64736074,0.028245324,0.0058827992,0.82390594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Harvard University,65,60-70,0.019233868,0.0020181623,0.020122115,0.0097771725,0.001435961,0.010602609,0.91166824,0.021215679,0.95585716,0.10029574,1.0484704,0.93358201,0.029750204,0.92214775,0.13543469,0.98775226,0.00030829638,0.000020498386,0.00056382903,0.54679054,0.68846291,0.036355678,0.0077253226,0.79421932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Harvard University,75,70-80,0.016676204,0.0014910385,0.020122115,0.0081739351,0.0010186472,0.010602609,0.90503246,0.016335718,0.82875007,0.074099496,0.91571307,0.86091322,0.022621514,0.77093619,0.096075147,0.89548653,0.0003669229,0.000020733452,0.00056382903,0.65076977,0.79392427,0.036772586,0.0077280411,0.81968749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Harvard University,85,80-90,0.015635561,0.0010566036,0.020122115,0.0064358744,0.00067523273,0.010602609,0.93590403,0.011980994,0.77703369,0.052509572,0.83024931,0.92435133,0.017634016,0.60700852,0.063685521,0.65668595,0.00051326159,0.000022622777,0.00056382903,0.9103142,1.0836682,0.04012347,0.00850855,0.84003037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Harvard University,92.5,90-95,0.015905512,0.0010222035,0.020122115,0.0081491787,0.00079857424,0.010602609,0.97281331,0.012285301,0.79044938,0.050800003,0.81253964,0.94812906,0.019290224,0.76860124,0.075318649,0.81065047,0.00084521185,0.000038864593,0.00056382903,1.4990569,1.5944806,0.068929747,0.014031208,0.94015372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Harvard University,95.5,95-96,0.015460062,0.0018509341,0.020122115,0.0072455443,0.001423172,0.010602609,0.97380435,0.022747051,0.76831198,0.091985069,0.78897983,1.026971,0.037905421,0.68337369,0.13422847,0.66542649,0.0011454128,0.000099261924,0.00056382903,2.0314896,2.036463,0.17604968,0.034902494,0.99755782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Harvard University,96.5,96-97,0.018701101,0.0018350342,0.020122115,0.0099577177,0.0015270531,0.010602609,1.0391747,0.021354651,0.92938048,0.091194898,0.89434481,1.0914248,0.036441777,0.93917614,0.14402616,0.86050463,0.0014652426,0.00011132226,0.00056382903,2.5987356,2.3047924,0.19743975,0.0369973,1.1275356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Harvard University,97.5,97-98,0.023877496,0.0019248248,0.020122115,0.0094124973,0.0014509101,0.010602609,1.0814081,0.019857446,1.1866295,0.095657185,1.0973003,1.0835849,0.034330789,0.88775289,0.13684464,0.81927395,0.0020267104,0.00012992269,0.00056382903,3.5945477,2.7058697,0.23042922,0.039879605,1.328426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Harvard University,98.5,98-99,0.020868978,0.0016157806,0.020122115,0.012220225,0.0015160524,0.010602609,1.0900937,0.018702272,1.0371165,0.080298752,0.95140123,1.1409274,0.03284999,1.1525677,0.14298861,1.0102025,0.0023331777,0.00013925089,0.00056382903,4.1380944,3.0783899,0.2469736,0.042418327,1.3442398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Harvard University,99.400002,99-99.9,0.028537508,0.0018477633,0.020122115,,,0.010602609,1.1667327,0.019049851,1.4182161,0.091827489,1.2155451,,,,,,0.0037523413,0.00018506504,0.00056382903,6.6551046,3.6848416,0.32822901,0.048934568,1.8060762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Harvard University,99.5,Top 1,0.031020455,0.0017626028,0.020122115,0.021718701,0.0017869936,0.010602609,1.1665413,0.017696725,1.5416101,0.087595306,1.3215221,1.2136869,0.030040139,2.04843,0.16854282,1.6877745,0.0044453372,0.00019136387,0.00056382903,7.8841934,3.8197715,0.33940053,0.047360092,2.0640485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Harvard University,100,Top 0.1,0.045827072,0.0054024193,0.020122115,,,0.010602609,1.1658809,0.048282366,2.2774482,0.26848167,1.9534141,,,,,,0.010942325,0.0009504435,0.00056382903,19.407169,5.0502033,1.6856945,0.17458926,3.842849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,Massachusetts Institute Of Technology,10,0-20,0.016758166,0.0030373433,0.014204601,0.014683738,0.0030077416,0.0086422311,1.00015,0.047973331,1.1797704,0.21382813,1.1795934,1.1052163,0.070531033,1.699068,0.34802836,1.5373172,0.00017300509,0.000016280484,0.00041893701,0.41296205,0.49160019,0.038861413,0.0090198582,0.84003639,,,,,,,,,,,,,,,,,,,,,,,,,0.00026512801,0.000015017652,0.00085129851,,,,,,,0.31143954,0.55810887,0.017640878,0.0058910479,0.55802649,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2178,Massachusetts Institute Of Technology,30,20-40,0.013722787,0.0021473283,0.014204601,0.0080351271,0.0018724512,0.0086422311,1.0312158,0.039059464,0.96608043,0.15117133,0.93683636,1.1130507,0.056604169,0.92975146,0.21666293,0.83531815,0.00013058542,0.000012047308,0.00041893701,0.31170657,0.5170055,0.028756848,0.007822887,0.60290766,,,,,,,,,,,,,,,,,,,,,,,,,0.00039018464,0.000023098741,0.00085129851,,,,,,,0.45834056,0.60914439,0.027133537,0.0078118374,0.75243336,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2178,Massachusetts Institute Of Technology,50,40-60,0.014583995,0.001540594,0.014204601,0.0087600974,0.001305618,0.0086422311,1.0354073,0.026328409,1.0267092,0.10845739,0.99159932,1.1711868,0.039379898,1.0136384,0.15107419,0.86547965,0.00021332419,0.000013448634,0.00041893701,0.50920349,0.64498699,0.032101803,0.0076347822,0.78947872,,,,,,,,,,,,,,,,,,,,,,,,,0.0004854993,0.000023816092,0.00085129851,,,,,,,0.57030439,0.71456021,0.027976194,0.0078753224,0.79811943,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2178,Massachusetts Institute Of Technology,65,60-70,0.012194498,0.0014567223,0.014204601,0.0095745251,0.001390802,0.0086422311,0.99143153,0.027206361,0.85848933,0.10255285,0.86590886,0.94088686,0.036946725,1.1078765,0.16093089,1.1774812,0.00025020554,0.000018496381,0.00041893701,0.59723908,0.72736174,0.044150744,0.010274271,0.82110322,,,,,,,,,,,,,,,,,,,,,,,,,0.00086565549,0.000029399658,0.00085129851,,,,,,,1.0168648,1.0833211,0.034535076,0.0090965405,0.93865502,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2178,Massachusetts Institute Of Technology,75,70-80,0.012216954,0.0011385933,0.014204601,0.0074500949,0.00097009825,0.0086422311,0.97277576,0.020650595,0.86007023,0.080156654,0.88414025,0.96854913,0.029454643,0.86205691,0.1122509,0.89004976,0.00028020077,0.000018107379,0.00041893701,0.66883749,0.87512654,0.0432222,0.010468202,0.76427519,,,,,,,,,,,,,,,,,,,,,,,,,0.0013268865,0.000048646874,0.00085129851,,,,,,,1.5586618,1.712889,0.057144322,0.015468203,0.90996081,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2178,Massachusetts Institute Of Technology,85,80-90,0.012630523,0.00081059529,0.014204601,0.0068631535,0.0006934111,0.0086422311,1.0213374,0.01521075,0.88918537,0.057065684,0.87060887,1.0065219,0.022795742,0.79414141,0.080235198,0.78899562,0.00044976495,0.000021209511,0.00041893701,1.0735861,1.2144172,0.050626971,0.011645135,0.88403398,,,,,,,,,,,,,,,,,,,,,,,,,0.0019831357,0.00013007069,0.00085129851,,,,,,,2.3295422,2.3487222,0.15279093,0.039715122,0.99183381,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2178,Massachusetts Institute Of Technology,92.5,90-95,0.015277062,0.00092133752,0.014204601,0.0089515317,0.00084056525,0.0086422311,1.064392,0.015847361,1.075501,0.064861909,1.0104369,1.0818115,0.025466301,1.0357895,0.097262532,0.95745832,0.00079469167,0.000037700167,0.00041893701,1.896924,1.762234,0.089990065,0.019151939,1.0764314,,,,,,,,,,,,,,,,,,,,,,,,,0.0024195497,0.0001424052,0.00085129851,,,,,,,2.8421872,2.6786306,0.16727999,0.042194549,1.0610598,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2178,Massachusetts Institute Of Technology,95.5,95-96,0.016033344,0.001696841,0.014204601,0.01012685,0.0016814959,0.0086422311,1.0487499,0.029284475,1.1287431,0.11945714,1.0762748,1.0475718,0.047605678,1.1717864,0.19456734,1.1185739,0.0011478212,0.000098894023,0.00041893701,2.7398419,2.1602473,0.23605941,0.046743054,1.2683002,,,,,,,,,,,,,,,,,,,,,,,,,0.0032265384,0.00016343847,0.00085129851,,,,,,,3.7901375,3.1008108,0.19198726,0.04509886,1.2223053,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2178,Massachusetts Institute Of Technology,96.5,96-97,0.01858899,0.0016900217,0.014204601,0.010792824,0.0016233927,0.0086422311,1.0390482,0.0268654,1.3086598,0.11897706,1.2594794,1.0562053,0.045059554,1.248847,0.18784417,1.1823905,0.0015157906,0.000112908,0.00041893701,3.6181827,2.3435938,0.26951069,0.048598878,1.5438608,,,,,,,,,,,,,,,,,,,,,,,,,0.0049782647,0.000202304,0.00085129851,,,,,,,5.8478484,3.6868503,0.23764168,0.04885387,1.5861367,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2178,Massachusetts Institute Of Technology,97.5,97-98,0.014719711,0.0013242095,0.014204601,0.010246358,0.0014831896,0.0086422311,1.0185885,0.024378942,1.0362636,0.093223989,1.0173525,1.0165743,0.041621312,1.1856149,0.17162114,1.1662847,0.0015291702,0.00011338953,0.00041893701,3.6501195,2.5196438,0.2706601,0.050136402,1.4486649,,,,,,,,,,,,,,,,,,,,,,,,,0.0079035219,0.00026827957,0.00085129851,,,,,,,9.2840786,4.4742632,0.31514159,0.056634545,2.074996,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2178,Massachusetts Institute Of Technology,98.5,98-99,0.012821614,0.0011836383,0.014204601,0.0076274998,0.0012013175,0.0086422311,0.91187018,0.022382783,0.90263808,0.083327815,0.98987561,0.86603975,0.036525801,0.88258457,0.13900548,1.019104,0.001524379,0.00011243534,0.00041893701,3.6386831,2.5308309,0.26838246,0.050303444,1.4377425,,,,,,,,,,,,,,,,,,,,,,,,,0.0090806503,0.00027299763,0.00085129851,,,,,,,10.666822,4.6484938,0.32068378,0.054788649,2.2946837,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2178,Massachusetts Institute Of Technology,99.400002,99-99.9,0.013226325,0.0011902937,0.014204601,,,0.0086422311,0.81620175,0.021425853,0.93112963,0.083796352,1.1408082,,,,,,0.0017645439,0.00012806703,0.00041893701,4.2119551,2.5638661,0.30569518,0.05362865,1.6428139,,,,,,,,,,,,,,,,,,,,,,,,,0.019984035,0.001282335,0.00085129851,,,,,,,23.474768,6.2419434,1.5063283,0.20128514,3.7608109,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2178,Massachusetts Institute Of Technology,99.5,Top 1,0.013489231,0.001116805,0.014204601,0.0090373605,0.0011625581,0.0086422311,0.79850036,0.019816024,0.94963819,0.078622766,1.1892771,0.74579352,0.030420378,1.0457208,0.13452061,1.4021586,0.0018952234,0.0001251255,0.00041893701,4.5238862,2.5686238,0.29867378,0.051043689,1.7612101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,Massachusetts Institute Of Technology,100,Top 0.1,0.016107565,0.003421627,0.014204601,,,0.0086422311,0.68343657,0.052392274,1.1339681,0.24088161,1.6592149,,,,,,0.0028822576,0.00048991258,0.00041893701,6.8799305,2.6191247,1.1694182,0.16624108,2.6268053,,,,,,,,,,,,,,,,,,,,,,,,,0.00016257,0.000015838472,0.00052232109,,,,,,,0.31124532,0.55742562,0.030323248,0.0085937353,0.55836207,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2627,Princeton University,10,0-20,0.01347402,0.0026190195,0.014920946,0.010232737,0.002514252,0.0091392286,1.0220221,0.042118177,0.90302718,0.17552637,0.88356912,1.0953673,0.06130702,1.11965,0.27510548,1.0221685,0.00015293685,0.000015306654,0.00048667673,0.31424731,0.48848587,0.031451378,0.007872954,0.64330888,,,,,,,,,,,,,,,,,,,,,,,,,0.00018345434,0.000014185592,0.00052232109,,,,,,,0.35122904,0.59208077,0.027158758,0.0074904743,0.59321135,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2627,Princeton University,30,20-40,0.014516513,0.0021604553,0.014920946,0.0096148811,0.0020004914,0.0091392286,0.98187906,0.032672241,0.97289491,0.14479345,0.99085003,1.0628818,0.048893649,1.0520451,0.21889061,0.98980439,0.00017453459,0.00001392533,0.00048667673,0.35862532,0.52663541,0.0286131,0.0069269417,0.6809746,,,,,,,,,,,,,,,,,,,,,,,,,0.00023770261,0.000014204141,0.00052232109,,,,,,,0.45508906,0.66182011,0.027194271,0.0069369446,0.68763256,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2627,Princeton University,50,40-60,0.015001548,0.0016816738,0.014920946,0.0087093012,0.0012626951,0.0091392286,0.93948984,0.022621678,1.005402,0.11270557,1.0701574,0.95328462,0.031838007,0.95295805,0.13816211,0.99965745,0.00024053773,0.000014280014,0.00048667673,0.49424538,0.58075792,0.029341888,0.0063627809,0.85103512,,,,,,,,,,,,,,,,,,,,,,,,,0.00025927884,0.000018745943,0.00052232109,,,,,,,0.49639741,0.67773873,0.035889693,0.0089107463,0.73243183,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2627,Princeton University,65,60-70,0.011191161,0.00147876,0.014920946,0.0059037674,0.0010990384,0.0091392286,0.88301569,0.022740467,0.75003028,0.099106319,0.84939635,0.8272242,0.030974958,0.64598095,0.12025505,0.78090191,0.00022112161,0.000017355691,0.00048667673,0.45435008,0.61057705,0.035661642,0.0083114384,0.74413228,,,,,,,,,,,,,,,,,,,,,,,,,0.00032768224,0.000019586698,0.00052232109,,,,,,,0.62735784,0.76755828,0.037499342,0.0088389898,0.81734228,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2627,Princeton University,75,70-80,0.011767614,0.0011620622,0.014920946,0.0090649929,0.0010724252,0.0091392286,0.89259106,0.017675241,0.78866404,0.077881262,0.88356704,0.83306682,0.024486547,0.99187726,0.11734308,1.1906335,0.00031472879,0.000019165564,0.00048667673,0.64668965,0.74927694,0.03938048,0.0085725142,0.86308497,,,,,,,,,,,,,,,,,,,,,,,,,0.00050617463,0.000022467675,0.00052232109,,,,,,,0.96908712,1.0331187,0.043015063,0.0096368715,0.93802106,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2627,Princeton University,85,80-90,0.013963197,0.00092257129,0.014920946,0.0072654807,0.00071806723,0.0091392286,0.96032959,0.013017817,0.93581182,0.061830614,0.97446942,0.94403863,0.019507946,0.79497743,0.078569785,0.84210265,0.00050259236,0.000022445431,0.00048667673,1.0327027,1.1193365,0.046119794,0.0098543614,0.92260253,,,,,,,,,,,,,,,,,,,,,,,,,0.00079067249,0.000037530859,0.00052232109,,,,,,,1.5137671,1.565076,0.071854003,0.016116368,0.96721637,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2627,Princeton University,92.5,90-95,0.01445185,0.00093370717,0.014920946,0.0060043824,0.00068887247,0.0091392286,0.99116343,0.013355981,0.96856123,0.062576942,0.97719628,1.0009475,0.021605361,0.65699005,0.075375341,0.65636814,0.00076509314,0.000037018282,0.00048667673,1.5720767,1.7108824,0.076063395,0.016505376,0.9188689,,,,,,,,,,,,,,,,,,,,,,,,,0.0011053238,0.000097781995,0.00052232109,,,,,,,2.1161768,2.0756955,0.18720667,0.040849786,1.0195025,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
2627,Princeton University,95.5,95-96,0.015996249,0.001757942,0.014920946,0.0088562183,0.0016085133,0.0091392286,1.0202595,0.024628643,1.0720667,0.11781706,1.0507784,1.0292937,0.041542634,0.96903348,0.176001,0.94145483,0.0012955231,0.00010497226,0.00048667673,2.6619787,2.288533,0.21569195,0.041963167,1.1631813,,,,,,,,,,,,,,,,,,,,,,,,,0.0013276131,0.00010541508,0.00052232109,,,,,,,2.5417566,2.3257308,0.20182045,0.043047797,1.0928851,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
